Year (TT),Month (TT),Day (0h TT),MJD (0h TT),X [arcsec],Y [arcsec],s [arcsec]
1994,4,1,49443,-109.69818375974700,-4.68969848758400,0.00078333132940
1994,4,2,49444,-109.61807002469500,-4.71052617216200,0.00077682866899
1994,4,3,49445,-109.54315179303700,-4.71115583332300,0.00077570040140
1994,4,4,49446,-109.48091824885300,-4.69708260022800,0.00077862180174
1994,4,5,49447,-109.43524306395000,-4.67587806102700,0.00078367790429
1994,4,6,49448,-109.40652321426800,-4.65530657016300,0.00078883357140
1994,4,7,49449,-109.39234089247900,-4.64203301809200,0.00079227465337
1994,4,8,49450,-109.38829998900100,-4.64084646485400,0.00079263852459
1994,4,9,49451,-109.38889013041300,-4.65426361222300,0.00078915567479
1994,4,10,49452,-109.38832749573900,-4.68243702402700,0.00078170463192
1994,4,11,49453,-109.38132749572900,-4.72332981561400,0.00077077873040
1994,4,12,49454,-109.36376066974400,-4.77311924532300,0.00075737358666
1994,4,13,49455,-109.33313871293200,-4.82678907195500,0.00074281443788
1994,4,14,49456,-109.28887854820200,-4.87884010767800,0.00072855473064
1994,4,15,49457,-109.23233600886500,-4.92401951443000,0.00071598163658
1994,4,16,49458,-109.16664770272100,-4.95800231429600,0.00070624682924
1994,4,17,49459,-109.09641405195100,-4.97800695066200,0.00070011931788
1994,4,18,49460,-109.02722991966100,-4.98333836520500,0.00069784973660
1994,4,19,49461,-108.96503459666900,-4.97585155429200,0.00069903832427
1994,4,20,49462,-108.91518889742000,-4.96027456380600,0.00070252239569
1994,4,21,49463,-108.88118504130100,-4.94415705429500,0.00070635568454
1994,4,22,49464,-108.86308698142400,-4.93702189272000,0.00070800782742
1994,4,23,49465,-108.85620092897300,-4.94830377677300,0.00070490804074
1994,4,24,49466,-108.85095823238100,-4.98410593088500,0.00069532761395
1994,4,25,49467,-108.83506750246200,-5.04385588899800,0.00067930267254
1994,4,26,49468,-108.79792065385200,-5.11899578716800,0.00065901116165
1994,4,27,49469,-108.73526532947500,-5.19541014512600,0.00063814164669
1994,4,28,49470,-108.65120512441600,-5.25886124516400,0.00062045639227
1994,4,29,49471,-108.55619364626700,-5.30031308381200,0.00060838964426
1994,4,30,49472,-108.46254762360400,-5.31822716733900,0.00060244772447
1994,5,1,49473,-108.38029689390800,-5.31740434428100,0.00060150144160
1994,5,2,49474,-108.31509176902400,-5.30605687452300,0.00060351850900
1994,5,3,49475,-108.26811005723100,-5.29296727149300,0.00060626599248
1994,5,4,49476,-108.23705352656700,-5.28561153808700,0.00060777885352
1994,5,5,49477,-108.21741516036900,-5.28926732626600,0.00060660159399
1994,5,6,49478,-108.20359095281000,-5.30677600627000,0.00060188259307
1994,5,7,49479,-108.18974184275500,-5.33862955613700,0.00059338887504
1994,5,8,49480,-108.17047062943900,-5.38320818534200,0.00058146938398
1994,5,9,49481,-108.14138113531200,-5.43712333931300,0.00056697097601
1994,5,10,49482,-108.09954453976900,-5.49566997329000,0.00055111001207
1994,5,11,49483,-108.04385810572300,-5.55341125378400,0.00053530472796
1994,5,12,49484,-107.97523264897000,-5.60489617900200,0.00052098004107
1994,5,13,49485,-107.89653687695700,-5.64544119015400,0.00050936844770
1994,5,14,49486,-107.81227825128800,-5.67187318754600,0.00050132986678
1994,5,15,49487,-107.72803955261500,-5.68314814270200,0.00049720168553
1994,5,16,49488,-107.64969978333500,-5.68076266325100,0.00049668876704
1994,5,17,49489,-107.58248515778100,-5.66887590458000,0.00049880944045
1994,5,18,49490,-107.52990522106000,-5.65406743012700,0.00050192221759
1994,5,19,49491,-107.49264796597500,-5.64460776431100,0.00050388099650
1994,5,20,49492,-107.46763435626900,-5.64905394927700,0.00050238645954
1994,5,21,49493,-107.44767590152400,-5.67408769652300,0.00049556665676
1994,5,22,49494,-107.42237683422200,-5.72191948183200,0.00048269812646
1994,5,23,49495,-107.38076236288700,-5.78825171122600,0.00046478693462
1994,5,24,49496,-107.31524355537400,-5.86230755697800,0.00044458961090
1994,5,25,49497,-107.22517565962600,-5.92990300738500,0.00042580910952
1994,5,26,49498,-107.11771913374900,-5.97864267515800,0.00041172376266
1994,5,27,49499,-107.00511334104500,-6.00248254825800,0.00040399194266
1994,5,28,49500,-106.89992753224500,-6.00314740331600,0.00040228411558
1994,5,29,49501,-106.81102644749300,-5.98816961608900,0.00040477828409
1994,5,30,49502,-106.74192831250300,-5.96737330786600,0.00040903528845
1994,5,31,49503,-106.69136510965800,-5.94981593704100,0.00041275224695
1994,6,1,49504,-106.65489103402400,-5.94208607449300,0.00041418842211
1994,6,2,49505,-106.62653767100600,-5.94782424905300,0.00041230665276
1994,6,3,49506,-106.60005774693300,-5.96794546868700,0.00040675284205
1994,6,4,49507,-106.56972267426000,-6.00110772199100,0.00039777072379
1994,6,5,49508,-106.53082711201800,-6.04419704741300,0.00038609595940
1994,6,6,49509,-106.48005219046800,-6.09278886593700,0.00037283694342
1994,6,7,49510,-106.41576412605800,-6.14163009909200,0.00035933860388
1994,6,8,49511,-106.33825227394900,-6.18521198984700,0.00034702310054
1994,6,9,49512,-106.24983595294800,-6.21848253841700,0.00033720381547
1994,6,10,49513,-106.15472144624400,-6.23766179997500,0.00033088352262
1994,6,11,49514,-106.05852051642000,-6.24102999736100,0.00032856323334
1994,6,12,49515,-105.96742201865600,-6.22951560121000,0.00033009471169
1994,6,13,49516,-105.88709176941500,-6.20690263349500,0.00033461404359
1994,6,14,49517,-105.82146265730800,-6.17950910174700,0.00034059356140
1994,6,15,49518,-105.77164589344000,-6.15528490618900,0.00034603528751
1994,6,16,49519,-105.73521218904800,-6.14238400492400,0.00034880955304
1994,6,17,49520,-105.70609124012200,-6.14734549059600,0.00034712138655
1994,6,18,49521,-105.67534480811000,-6.17315062024500,0.00034004207905
1994,6,19,49522,-105.63299644989900,-6.21766291503700,0.00032796408396
1994,6,20,49523,-105.57080122057600,-6.27320067895800,0.00031276120966
1994,6,21,49524,-105.48524962264700,-6.32796862237100,0.00029744315433
1994,6,22,49525,-105.37947961549200,-6.36945138317700,0.00028527368655
1994,6,23,49526,-105.26278620713700,-6.38867023627200,0.00027865351263
1994,6,24,49527,-105.14754142406900,-6.38327384450400,0.00027830902995
1994,6,25,49528,-105.04494967406600,-6.35785515187400,0.00028319801031
1994,6,26,49529,-104.96176139161200,-6.32156977824200,0.00029109713650
1994,6,27,49530,-104.89922476251400,-6.28464288748200,0.00029946260762
1994,6,28,49531,-104.85405656927900,-6.25551083143700,0.00030613576105
1994,6,29,49532,-104.82033416263100,-6.23941103349000,0.00030970512657
1994,6,30,49533,-104.79129976398100,-6.23825054982300,0.00030956883264
1994,7,1,49534,-104.76061417323200,-6.25116525187900,0.00030583077045
1994,7,2,49535,-104.72305763718200,-6.27525838004700,0.00029914141704
1994,7,3,49536,-104.67487379288300,-6.30626332640400,0.00029053837620
1994,7,4,49537,-104.61395440835100,-6.33908721587700,0.00028130049531
1994,7,5,49538,-104.53998278625000,-6.36830301326100,0.00027280920265
1994,7,6,49539,-104.45455525240100,-6.38869821118800,0.00026640072828
1994,7,7,49540,-104.36120123648100,-6.39596378792900,0.00026319313758
1994,7,8,49541,-104.26515335581400,-6.38751084920800,0.00026388848857
1994,7,9,49542,-104.17272089089200,-6.36327118547400,0.00026857775256
1994,7,10,49543,-104.09021123583400,-6.32622331581700,0.00027660422352
1994,7,11,49544,-104.02251912725100,-6.28233526397300,0.00028655832942
1994,7,12,49545,-103.97171368979300,-6.23970296979500,0.00029646277470
1994,7,13,49546,-103.93608297589600,-6.20691566674300,0.00030415208370
1994,7,14,49547,-103.91004292502700,-6.19098507839300,0.00030777853107
1994,7,15,49548,-103.88509455958500,-6.19537765320200,0.00030632162837
1994,7,16,49549,-103.85171612840100,-6.21872720858500,0.00029995545126
1994,7,17,49550,-103.80179704033700,-6.25469470137100,0.00029013980293
1994,7,18,49551,-103.73100790898100,-6.29320564070800,0.00027935233179
1994,7,19,49552,-103.64037982933900,-6.32294679360500,0.00027047314897
1994,7,20,49553,-103.53640932660800,-6.33454684544500,0.00026596653255
1994,7,21,49554,-103.42937689712800,-6.32340729213800,0.00026713494813
1994,7,22,49555,-103.33030674252200,-6.29102993831500,0.00027375093645
1994,7,23,49556,-103.24773127526400,-6.24423249727700,0.00028422451514
1994,7,24,49557,-103.18556716572800,-6.19266092213400,0.00029620250488
1994,7,25,49558,-103.14277785981000,-6.14579242839600,0.00030730455502
1994,7,26,49559,-103.11456159721100,-6.11063974952200,0.00031570170103
1994,7,27,49560,-103.09421738951200,-6.09073872458300,0.00032039485799
1994,7,28,49561,-103.07486332256600,-6.08627803299800,0.00032121906845
1994,7,29,49562,-103.05058985872900,-6.09485281113200,0.00031868635012
1994,7,30,49563,-103.01704200489200,-6.11235650939600,0.00031377590209
1994,7,31,49564,-102.97162256960700,-6.13375325858200,0.00030773497987
1994,8,1,49565,-102.91352112778100,-6.15367686290400,0.00030191322795
1994,8,2,49566,-102.84370696866500,-6.16692224835300,0.00029762650794
1994,8,3,49567,-102.76492483859200,-6.16895289917200,0.00029602734884
1994,8,4,49568,-102.68161658975500,-6.15653266316300,0.00029795464961
1994,8,5,49569,-102.59960400341800,-6.12849069704700,0.00030375297448
1994,8,6,49570,-102.52534857957500,-6.08647346959000,0.00031308808678
1994,8,7,49571,-102.46468894815100,-6.03536387448100,0.00032483201582
1994,8,8,49572,-102.42119761603100,-5.98293436614300,0.00033712563285
1994,8,9,49573,-102.39465624935200,-5.93842055796100,0.00034770361858
1994,8,10,49574,-102.38038352174500,-5.91015352308700,0.00035445951318
1994,8,11,49575,-102.36998160372300,-5.90297414843600,0.00035608449479
1994,8,12,49576,-102.35348208446500,-5.91645849279300,0.00035253169607
1994,8,13,49577,-102.32219979794900,-5.94474137853700,0.00034510525756
1994,8,14,49578,-102.27126647908100,-5.97805737422900,0.00033612740882
1994,8,15,49579,-102.20099195750500,-6.00543384535400,0.00032830410639
1994,8,16,49580,-102.11670505910200,-6.01762913430900,0.00032400206503
1994,8,17,49581,-102.02723391957100,-6.00945972619800,0.00032464934039
1994,8,18,49582,-101.94252744108700,-5.98092600900200,0.00033041516886
1994,8,19,49583,-101.87110954705200,-5.93689474099800,0.00034024221247
1994,8,20,49584,-101.81809370889100,-5.88550607709800,0.00035220246605
1994,8,21,49585,-101.78429561611200,-5.83586841984500,0.00036404802867
1994,8,22,49586,-101.76658013349300,-5.79580669456600,0.00037377352988
1994,8,23,49587,-101.75913855056300,-5.77031767356900,0.00038002664877
1994,8,24,49588,-101.75512920209300,-5.76102203785300,0.00038228362944
1994,8,25,49589,-101.74813400385800,-5.76649059327200,0.00038080347042
1994,8,26,49590,-101.73312255499900,-5.78307036332900,0.00037644002032
1994,8,27,49591,-101.70689871360400,-5.80582525785000,0.00037040422387
1994,8,28,49592,-101.66817935204100,-5.82935336556100,0.00036404350712
1994,8,29,49593,-101.61749048621800,-5.84841243228500,0.00035866900940
1994,8,30,49594,-101.55701639916700,-5.85840504955600,0.00035542899507
1994,8,31,49595,-101.49045002907900,-5.85583502695600,0.00035520318248
1994,9,1,49596,-101.42278843149200,-5.83884052418200,0.00035848488541
1994,9,2,49597,-101.35992210562400,-5.80782879002900,0.00036523327918
1994,9,3,49598,-101.30782456919600,-5.76608279300900,0.00037471877599
1994,9,4,49599,-101.27122114021300,-5.72000202241900,0.00038544355114
1994,9,5,49600,-101.25188316936500,-5.67847537193900,0.00039526796900
1994,9,6,49601,-101.24714987582500,-5.65099412687400,0.00040185076989
1994,9,7,49602,-101.24964220226000,-5.64471102642300,0.00040336292220
1994,9,8,49603,-101.24890057529000,-5.66154498871400,0.00039921066717
1994,9,9,49604,-101.23467545212400,-5.69688730392600,0.00039038396772
1994,9,10,49605,-101.20046164047900,-5.74083386159700,0.00037919451043
1994,9,11,49606,-101.14559708772900,-5.78144970552700,0.00036851239344
1994,9,12,49607,-101.07511855231700,-5.80849728505400,0.00036087507886
1994,9,13,49608,-100.99779664270400,-5.81610613328000,0.00035783281664
1994,9,14,49609,-100.92343193509500,-5.80371659358700,0.00035968989389
1994,9,15,49610,-100.86040019222900,-5.77547251306700,0.00036560445935
1994,9,16,49611,-100.81399976854000,-5.73863669078700,0.00037392297906
1994,9,17,49612,-100.78575764668800,-5.70163292278400,0.00038262253828
1994,9,18,49613,-100.77361007264300,-5.67218934349300,0.00038975965824
1994,9,19,49614,-100.77275500643400,-5.65591164606300,0.00039384597729
1994,9,20,49615,-100.77690234995100,-5.65549084193200,0.00039408723269
1994,9,21,49616,-100.77960162744600,-5.67060411785700,0.00039045080985
1994,9,22,49617,-100.77535477710700,-5.69839240692700,0.00038357316817
1994,9,23,49618,-100.76033984767800,-5.73427828059100,0.00037455884180
1994,9,24,49619,-100.73271670616700,-5.77287509065700,0.00036473873244
1994,9,25,49620,-100.69259917956000,-5.80880010333200,0.00035544835000
1994,9,26,49621,-100.64183434029200,-5.83730495255400,0.00034786135211
1994,9,27,49622,-100.58371174440300,-5.85474583131100,0.00034287878226
1994,9,28,49623,-100.52265228934100,-5.85897797190400,0.00034104829983
1994,9,29,49624,-100.46384552466900,-5.84975242937100,0.00034248157335
1994,9,30,49625,-100.41272929591400,-5.82913653659300,0.00034675176400
1994,10,1,49626,-100.37415279417700,-5.80185653620100,0.00035279100216
1994,10,2,49627,-100.35111802303300,-5.77526167264100,0.00035886783360
1994,10,3,49628,-100.34324919858600,-5.75843647597400,0.00036277491622
1994,10,4,49629,-100.34559591627500,-5.76007327373800,0.00036233642753
1994,10,5,49630,-100.34879744514600,-5.78532663010900,0.00035618709578
1994,10,6,49631,-100.34143408415600,-5.83293391713300,0.00034450324767
1994,10,7,49632,-100.31413822281200,-5.89453347064600,0.00032920167761
1994,10,8,49633,-100.26345740853400,-5.95723499071700,0.00031334061539
1994,10,9,49634,-100.19319386922500,-6.00835013973000,0.00029998985070
1994,10,10,49635,-100.11257558945000,-6.03969556226900,0.00029120027990
1994,10,11,49636,-100.03264687024800,-6.04946631147800,0.00028754798115
1994,10,12,49637,-99.96288667244800,-6.04152823358700,0.00028827539843
1994,10,13,49638,-99.90921526867200,-6.02326737777100,0.00029175720545
1994,10,14,49639,-99.87346630950300,-6.00321191968500,0.00029602050154
1994,10,15,49640,-99.85386902108100,-5.98912373962500,0.00029917800713
1994,10,16,49641,-99.84603303529100,-5.98676795784200,0.00029973669247
1994,10,17,49642,-99.84408312860100,-5.99929306342600,0.00029679030657
1994,10,18,49643,-99.84176787674400,-6.02709396747000,0.00029010452056
1994,10,19,49644,-99.83344374775600,-6.06807433039700,0.00028009159051
1994,10,20,49645,-99.81483936747100,-6.11822375754600,0.00026768209402
1994,10,21,49646,-99.78353156920600,-6.17238543478700,0.00025412577883
1994,10,22,49647,-99.73911541517400,-6.22508494562700,0.00024076638939
1994,10,23,49648,-99.68309245696200,-6.27130437881100,0.00022883551359
1994,10,24,49649,-99.61854923751300,-6.30710795548700,0.00021929891691
1994,10,25,49650,-99.54972388227000,-6.33009190138300,0.00021276088142
1994,10,26,49651,-99.48152089689900,-6.33969831185200,0.00020940544604
1994,10,27,49652,-99.41897352087900,-6.33743651707000,0.00020894894395
1994,10,28,49653,-99.36660679204500,-6.32701746336000,0.00021059262677
1994,10,29,49654,-99.32761698796800,-6.31432880411300,0.00021299510967
1994,10,30,49655,-99.30282072807300,-6.30703017970700,0.00021433275328
1994,10,31,49656,-99.28953706130400,-6.31341953299700,0.00021255244837
1994,11,1,49657,-99.28093297186400,-6.34031081322300,0.00020589351780
1994,11,2,49658,-99.26670482850500,-6.39017658172000,0.00019361505259
1994,11,3,49659,-99.23581061874700,-6.45876190445900,0.00017661673932
1994,11,4,49660,-99.18078233891300,-6.53507102761800,0.00015746972654
1994,11,5,49661,-99.10144122962700,-6.60480223097800,0.00013959321355
1994,11,6,49662,-99.00545154561200,-6.65588311364900,0.00012592124542
1994,11,7,49663,-98.90513321163000,-6.68290359435800,0.00011784579386
1994,11,8,49664,-98.81262222465800,-6.68807105661700,0.00011499042952
1994,11,9,49665,-98.73617592022200,-6.67897237558600,0.00011571766347
1994,11,10,49666,-98.67888948293200,-6.66518423563000,0.00011788160566
1994,11,11,49667,-98.63932761004700,-6.65549035364000,0.00011943854934
1994,11,12,49668,-98.61299533400600,-6.65630882075300,0.00011880437001
1994,11,13,49669,-98.59386369900100,-6.67115944308600,0.00011500727903
1994,11,14,49670,-98.57559754515100,-6.70076798041100,0.00010771544951
1994,11,15,49671,-98.55244209292100,-6.74346130759000,0.00009719483787
1994,11,16,49672,-98.51985858252600,-6.79568956774400,0.00008421420976
1994,11,17,49673,-98.47496829812900,-6.85264361461500,0.00006989810739
1994,11,18,49674,-98.41680463688000,-6.90894732498300,0.00005554142615
1994,11,19,49675,-98.34635947738700,-6.95938584447000,0.00004241186486
1994,11,20,49676,-98.26640611522100,-6.99961689102600,0.00003156827302
1994,11,21,49677,-98.18109844465300,-7.02678062261900,0.00002372072261
1994,11,22,49678,-98.09539880089300,-7.03992707015500,0.00001914456814
1994,11,23,49679,-98.01440886294400,-7.04023285171400,0.00001764012428
1994,11,24,49680,-97.94265252394400,-7.03100681235500,0.00001852424999
1994,11,25,49681,-97.88333777449800,-7.01747576543100,0.00002065197759
1994,11,26,49682,-97.83761233885500,-7.00631813586900,0.00002248573747
